long,lat,parkname
-120.71,37.41528,McConnell State Park - 8800 McConnell Rd; Ballico
-120.3975,38.03278,Columbia Historic State Park - 11255 Jackson St; Columbia
-120.95944,37.35778,George J Hatfield State Park - 4394 N Kelly Rd; Hilmar
-120.415209,37.950355,Railtown 1897 State Historic Park - S 5th Ave; Jamestown
-120.58139,37.62722,Turlock Lake State Park - 22600 Lake Rd; La Grange
-121.18667,37.69333,Caswell Memorial State Park - 28000 S Austin Rd; Ripon
-120.86456,37.281013,Great Valley Grasslands State Park - Gonzaga Rd; Stevinson
-122.62361,38.42917,Annadel State Park - 6201 Channel Dr; Santa Rosa
-123.67639,39.17499,Navarro River Redwoods State Park - 1974 CA-128; Elk
-123.33111,38.59389,Kruse Rhododendron State Reserve - Cazadero
-123.63639,39.15833,Dimmick Memorial Grove State Park - Elk
-123.627381,39.395118,Jackson State Forest - Indian Springs Rd; Fort Bragg
-123.80417,39.37444,Jug Handle State Reserve - CA-1; Fort Bragg
-123.7925,39.49333,MacKerricher State Park - 24100 Mackerricher Park Rd; Fort Bragg
-123.79167,40.01722,Richardson Grove State Park - 1600 US Hwy 101 #8; Garberville
-123.053056,38.566944,Austin Creek State Recreation Area - 17000 Armstrong Woods Rd; Guerneville
-123.00944,38.53833,Armstrong Redwoods State Reserve - 17000 Armstrong Woods Rd; Guerneville
-123.31194,38.57528,Salt Point State Park - 25050 CA-1; Jenner
-122.81472,39.01778,Clear Lake State Park Visitor Center - Kelseyville
-122.81056,39.00944,Clear Lake State Park - 5300 Soda Bay Rd; Kelseyville
-122.50111,38.445,Sugarloaf Ridge State Park - 2605 Adobe Canyon R; Kenwood
-123.77333,39.27639,Van Damme State Park - 8001 CA-1; Little River
-123.71139,38.97388,Manchester Beach State Park - 44501 Kinney Rd; Manchester
-123.8075,39.30861,Mendocino Headlands State Park - Mendocino
-123.77389,39.33306,Russian Gulch State Park - CA-1; Mendocino
-123.705905,39.315521,Mendocino Woodlands State Park - 39350 Little Lake Rd; Mendocino
-122.703556,38.832796,Boggs Mountain State Forest - Middletown
-123.46528,39.0711,Hendy Woods State Park - State Park Rd; Philo
-123.38222,39.22667,Montgomery Woods State Reserve - 15825 Orrsprings Rd; Ukiah
-123.790214,39.67608,Westport-Union Landing State Beach - 24201 Seaview Dr; Westport
-123.33389,38.90222,Mailliard Redwoods State Reserve - Yorkville
-123.90556,40.48417,Grizzly Creek Redwoods State Park - 16949 CA-36; Carlotta
-124.10083,41.78167,Jedediah Smith Redwoods State Park - Howland Hill Rd; Crescent City
-124.216924,41.798754,Tolowa Dunes State Park - Kellogg Rd; Crescent City
-124.11722,41.67083,Del Norte Coast Redwoods State Park - Crescent City
-123.94222,39.92306,Sinkyone Wilderness State Park - 1600 US-101 #; Garberville
-123.793333,40.061944,Benbow Lake State Recreation Area - 445 Lake Benbow Dr; Garberville
-123.779804,39.943817,Reynolds Wayside Campground - 1600 US-101; Garberville
-124.039472,41.466329,Newton B. Drury State Park - Newton B. Drury Scenic Pkwy; Orick
-124.022833,41.363862,Prairie Creek Redwoods State Park - Newton B. Drury Scenic Pkwy; Orick
-124.12056,41.19,Humboldt Lagoons State Park - 15336 Hwy 101; Trinidad
-124.16028,41.13611,Patricks Point State Park - 4150 Patrick's Point Dr; Trinidad
-124.07722,40.91861,Azalea State Reserve - 15336 Hwy 101; Trinidad
-123.99278,40.3225,Humboldt Redwoods State Park - 17119 Avenue of the Giants; Weott
-123.74417,39.9,Smithe Redwoods State Reserve - 73201 US-101; Piercy
-121.041111,38.915833,Auburn State Recreation Area - Auburn
-120.89278,38.80055,Gold Discovery Site State Park - Coloma Rd; Coloma
-120.891543,38.800066,Marshall Gold Discovery State Historic Park - 310 Back St; Coloma
-121.11111,38.69806,Mormon Island Wetlands State Park - Folsom
-121.18361,38.67778,Negro Bar State Park - 48 Reading St; Folsom
-121.133056,38.731667,Folsom Lake State Recreation Area - 7755 Folsom-Auburn Rd; Folsom
-121.65444,38.76361,Fremont Weir State Wildlife Area - Knights Landing
-120.65222,38.3925,Mount Zion State Forest - 20200 Mt Zion Rd; Pine Grove
-122.08333,38.51111,Putah Creek State Wildlife Area - Winters
-122.014744,39.218358,Colusa-Sacramento River State Recreation Area - 50 10th St; Colusa
-121.57417,38.94833,Lake of the Woods State Wildlife Area - Olivehurst
-121.94,39.705,Bidwell-Sacramento River State Park - 12105 River Rd; Chico
-121.07389,41.18,Ash Creek State Wildlife Area - Bieber
-121.65028,41.01889,McArthur-Burney Falls Memorial State Park - Lake Rd; Burney
-121.546721,40.931858,Crystal Lake State Fish Hatchery - 40107 Crystal Lake; Casse
-122.35056,41.17111,Castle Crags State Park - 20022 Castle Creek Rd; Castella
-122.8,40.6475,Ellen Pickett State Forest - Douglas City
-122.326541,41.308922,Mount Shasta State Fish Hatchery - 1 N Old Stage Rd; Mt Shasta
-121.925,40.20971,Tehama State Wildlife Area - Ishi Rd; Paynes Creek
-121.986936,40.424444,Darrah Springs State Fish Hatchery - 29661 Wildcat Rd; Paynes Creek
-121.37389,38.42194,Central Valley State Fish Hatchery
-121.41667,41.13611,Ahjumawi Lava Springs State Park - Shasta
-122.9408,40.7311,Weaverville Joss House State Historic Park - 630 Main St; Weaverville
-123.707054,40.639306,Latour Demonstration State Forest - Mc Mullen Mountain Rd; Whitmore
-120.70556,39.76111,Plumas Eureka State Park - 310 Johnsville R; Blairsden
-120.35,40.55556,Biscar State Wildlife Area - Litchfield
-119.83667,38.70056,Grover Hot Springs State Park - 3415 Hot Springs Rd; Markleeville
-120.12139,39.05749,Sugar Pine Point State Park - 7360 West; Tahoma
-120.02694,39.23639,Kings Beach State Park - 8354 N Lake Blvd; Kings Beach
-120.14167,39.195,Burton Creek State Park - Tahoe City
-120.13389,39.17528,Tahoe State Park - 101-181 Sierra Terrace Rd; Tahoe City
-120.093889,38.953611,Emerald Bay State Park - 138 Emerald Bay Rd; South Lake Tahoe
-120.023631,38.880942,Washoe Meadows State Park - Sawmill Road at Lake Tahoe Blvd; South Lake Tahoe
-120.095,38.98222,D L Bliss State Park - 9881 CA-89; South Lake Tahoe
-120.24194,39.32,Donner Memorial State Park - 12593 Donner Pass Rd; Truckee
-107.71528,38.26556,Billy Creek State Wildlife Area - Ouray County
-106.51806,39.8525,Upper State Park - Eagle County
-105.05111,38.67139,Beaver Creek State Wildlife Area - Teller County
-105.31028,39.93139,Eldorado Canyon State Park - 9 Kneale Rd; Eldorado Springs
-105.41667,39.85582,Golden Gate Canyon State Park - 2 Crawford Gulch Rd; Golden
-106.96222,40.79916,Steamboat Lake State Park - 61105 RCR 129; Clark
-106.95944,40.81443,Steamboat Lake State Park Headquarters - 61105 RCR 129; Clark
-106.88722,40.78833,Pearl Lake State Park - RCR 129; Clark
-106.010278,40.511389,Colorado State Forest - 746 Jackson CR 41; Walden
-106.21278,39.82583,Blue River State Wildlife Area - Silverthorne
-105.17639,40.62444,Bellvue State Fish Hatchery - 936 W County Rd 52E; Bellvue
-105.19,40.57444,Lory State Park - 708 N CR 25G; Bellvue
-104.84167,37.60944,Lathrop State Park - 70 CR 502; Walsenburg
-107.86944,38.43472,Chipeta State Park - 65160 Old Chipeta Trl; Montrose
-72.835278,41.863611,Stratton Brook State Park - 57 Gun Mill Rd; Bloomfield
-72.78,41.86,Penwood State Park - 57 Gun Mill Rd; Bloomfield
-72.079961,41.3542,Fort Griswold State Park - 90 Walbach St; New London
-72.442901,41.795671,Bolton Notch State Park - Bolton
-72.95806,41.83778,Nepaug State Forest - Marion Ave; New Hartford
-73.203686,41.997174,Haystack Mountain State Park - Rte 272; Norfolk
-72.845987,41.663639,Sunset Rock State Park - Plainville
-73.01249,41.932235,American Legion State Forest - Legion Rd; Barkhamsted
-72.99139,41.94611,Peoples State Forest - Beaver Brook Rd; Riverton
-72.656503,41.651831,Dinosaur State Park - 400 West St; Rocky Hill
-73.433889,42.035278,Mount Riga State Park - Salisbury
-73.378333,41.845,Housatonic Meadows State Park - 90 US-7; Sharon
-72.5475,41.63194,Meshomasic State Forest - Del Reeves Rd; Portland
-72.129722,42.004444,Bigelow State Park - CT-171; Union
-72.386135,41.976556,Bigelow Hollow State Park - 66 Chestnut Hill Rd; Stafford Springs
-72.17417,42.01417,Nipmuck State Forest - 166 Chestnut Hill Rd; Stafford Springs
-72.32333,41.935,Nye-Holman State Forest - 64 Tolland Tpke; Tolland
-72.95889,42.01889,Tunxis State Forest - Morrison Hill Rd; West Hartland
-72.86389,41.85555,Massacoe State Forest - 6-8 Sachems Trail; West Simsbury
-72.68889,41.86361,Barber Pond State Wildlife Area - 810 Pigeon Hill Rd; Windsor
-72.647716,41.813177,Windsor Meadows State Park - E Barber St; Windsor
-73.063658,41.993397,Algonquin State Forest - 199 Sandy Brook Rd; Winsted
-72.34806,41.76667,Nathan Hale State Forest - 2399 South St; Coventry
-71.98193,41.85,Mashamoquet Brook State Forest - 147 Wolf Den Dr; Pomfret Center
-71.81055,41.97167,Quaddick State Forest - 530 Quaddick Town Farm Rd; Thompson
-71.811667,41.955556,Quaddick State Park - 818 Quaddick Town Farm Rd; Thompson
-72.18832,41.87917,Natchaug State Forest - 311 Perry Hill Rd; Ashford
-72.26139,41.41917,Nehantic State Forest - 147 Grassy Hill Rd; East Lyme
-72.064444,41.461111,Stoddard Hill State Park - 1917 CT-12; Gales Ferry
-71.88639,41.60139,Pachaug State Forest - 147 Lee Rd; Griswold
-71.918889,41.6075,Hopeville Pond State Park - 193 Roode Rd; Griswold
-72.241298,41.317068,Rocky Neck State Park - 244 W Main St; Niantic
-72.08497,41.47824,Fort Shantok State Park - Uncasville
-72.113333,41.305,Harkness Memorial State Park - 275 Great Neck Rd; Waterford
-72.64639,41.58417,Connecticut River State Wildlife Area - Cromwell
-73.102778,41.339722,Osborndale State Park - 555 Roosevelt Dr; Derby
-72.585988,41.365901,Chatfield Hollow State Park - 381 Rte 80; Killingworth
-72.741111,41.446111,Trimountain State Park - Durham
-72.633333,41.476389,Millers Pond State Park - 344 Foot Hills Rd; Durham
-72.462521,41.466606,Brainard Homestead State Park - 22 Landing Hill Rd; East Haddam
-72.337275,41.484965,Devils Hopyard State Park - 366 Hopyard Rd; East Haddam
-72.428913,41.431542,Selden Neck State Park - 67 River Rd; East Haddam
-72.428886,41.427222,Gillette Castle State Park - 67 River Rd; East Haddam
-72.541219,41.521646,Hurd State Park - East Hampton
-72.518254,41.492141,Haddam Island State Park - Haddam
-72.543787,41.508204,George Dudley Seymour State Park - Haddam
-72.509679,41.481062,Haddam Meadows State Park - Haddam
-72.560278,41.487222,Higganum Reservoir State Park - Higganum
-72.558421,41.266755,Hammonasset State Park - 1288 Boston Post Rd; Madison
-72.43555,41.65306,Salmon River State Forest - 114 Parker Rd; Marlborough
-72.436782,41.719895,Gay City State Park - 209 Hebron Rd; Marlborough
-72.837805,41.562944,West Peak State Park - 101 W Peak Dr; Meriden
-72.74805,41.52221,Black Pond State Wildlife Area - Meriden
-72.74388,41.52971,Cockaponset State Forest - CT-66; Meriden
-72.562685,41.552877,Dart Island State Park - Middletown
-72.686142,41.536623,Wadsworth Falls State Park - 721 Wadsworth St; Middletown
-73.20722,41.41306,Paugussett State Forest - Oxford
-73.28213,41.423169,Rocky Glen State Park - 27 Glen Rd; Sandy Hook
-73.124244,41.341491,Indian Well State Park - 1 Indian Well Rd; Shelton
-73.289879,41.462199,George C Waldo State Park - 457 Purchase Brook Rd; Southbury
-73.204722,41.421111,Kettletown State Park - 1400 Georges Hill Rd; Southbury
-73.164594,41.459066,Southford Falls State Park - Quaker Farms Rd; Southbury
-72.890833,41.430556,Sleeping Giant State Park - 200 Mount Carmel Ave; Hamden
-72.853333,41.423056,Quinnipiac River State Park - 200 Mount Carmel Ave; Hamden
-72.837367,41.425858,Wharton Brook State Park - 200 Mount Carmel Ave; Hamden
-73.01528,41.45806,Naugatuck State Forest - 253 Beacon Rd; Bethany
-71.866944,41.781944,Old Furnace State Park - Danielson
-73.39139,41.76833,Wyantenock State Forest - 138-160 Carter Rd; Cornwall Bridge
-73.352778,41.726667,Above All State Park - Warren
-73.305436,41.835389,Mohawk State Park - Goshen
-73.225732,41.872742,Ivy Mountain State Park - Goshen
-73.409167,41.775833,Kent Falls State Park - 462 Kent Cornwall Rd; Kent
-73.484167,41.772778,Macedonia Brook State Park - 159 Macedonia Brook Rd; Kent
-73.29111,41.81443,Mohawk State Forest - Wadhams Rd; Litchfield
-73.106944,41.702778,Humaston Brook State Park - White Rd; Litchfield
-73.07158,41.512665,Whittemore Glen State Park - 625-801 Church St; Naugatuck
-73.362222,41.689444,Mount Bushnell State Park - Tinker Hill Rd; New Preston
-73.3825,41.706389,Lake Waramaug State Park - 30 Lake Waramaug Rd; New Preston
-73.10278,41.85582,Paugnut State Forest - 55 Buttrick Rd; Torrington
-73.198363,41.949187,Dennis Hill State Park - 385 Burr Mountain Rd; Torrington
-73.090592,41.872644,Campbell Falls State Park - 385 Burr Mountain Rd; Torrington
-72.7625,41.578889,Lamentation Mountain State Park - 230 Plymouth Rd; Berlin
-73.276389,41.691389,Mount Tom State Park - Washington Depot
-73.10111,41.64278,Mattatuck State Forest - 11-149 Bidwell Hill Rd; Watertown
-73.098626,41.654162,Black Rock State Park - 065 Thomaston Rd; Watertown
-73.30972,41.91611,Housatonic State Forest - Yelping Hill Rd; West Cornwall
-73.475286,41.508887,Squantz Pond State Park - 78 Shortwoods Rd; New Fairfield
-73.47083,41.35083,Wooster Mountain State Park - 30 Sugar Hollow Rd; Danbury
-73.49861,41.51527,Pootatuck State Forest - New Fairfield
-73.5,41.325,Seth Pierrepont State Park - 50 Barlow Mountain Rd; Ridgefield
-73.328333,41.115556,Sherwood Island State Park - Sherwood Island Connector; Westport
-73.380833,41.338889,Putnam Memorial State Park - 429 Black Rock Tpke; Redding
-73.349947,41.345879,Huntington State Park - Sunset Hill Rd
-75.72083,39.55833,Lums Pond State Park - 3355 Red Lion Rd; Bear
-75.583611,39.571389,Fort DuPont State Park - Delaware City
-75.57222,39.59306,Fort Delaware State Park - 45 Clinton St; Delaware City
-75.60167,39.47833,Augustine State Wildlife Management Area - Middletown
-75.775,39.71389,Walter S Carpenter State Park - Newark
-75.762222,39.736111,White Clay Creek State Park - Newark
-75.679279,39.809689,Auburn Heights Preserve - 3000 Creek Rd; Yorklyn
-75.55,39.755,Wilmington State Park - 1021 W 18th St; Wilmington
-75.559925,39.772504,Alapocas Run State Park - 1914 W Park Dr; Wilmington
-75.57472,39.80693,Brandywine Creek State Park - 41 Adams Dam R; Wilmington
-75.64139,39.74389,Brandywine Springs State Park - Wilmington
-75.495833,39.779167,Bellevue State Park - 800 Carr Rd; Wilmington
-75.489722,39.756111,Fox Point State Park - Lighthouse Rd; Wilmington
-75.524722,39.158056,First State Heritage Park - 102 S State St; Dover
-75.12806,38.58944,Holts Landing State Park - 39415 Inlet Rd; Rehoboth Beach
-75.05139,38.47917,Fenwick Island State Park - 36840 Coastal Hwy; Fenwick Isle
-75.07611,38.49167,Assawoman Bay State Wildlife Area - 37604 Mulberry Landing Rd; Frankford
-75.54028,38.98333,Killens Pond State Park - 3015 Paradise Alley Rd; Harrington
-75.46666,38.525,Trap Pond State Park - 33587 Baldcypress La; Laurel
-75.17917,38.79999,Beach Plum Island State Park - Lewes
-75.09583,38.76667,Cape Henlopen State Park - 15099 Cape Henlopen Dr; Lewes
-75.06667,38.65,Delaware Seashore State Park - 25039 Coastal Hwy; Rehoboth Beach
-75.68138,39.34528,Blackbird State Forest Tybout Tract - Smyrna
-75.677125,39.347946,Blackbird State Forest - 502 Blackbird Forest Rd; Smyrna
-82.996944,30.005833,Troy Spring State Park - 674 NE Troy Springs Rd; Branford
-81.449815,30.519889,George Crady Bridge Fishing Pier State Park - 9000 Heckscher Dr; Fernandina Beach
-81.44139,30.69611,Fort Clinch State Park - 2601 Atlantic Ave; Fernandina Beach
-82.7654014,29.9677331,Ichetucknee Springs State Park - 12087 SW US Hwy 27; Fort White
-83.244589,30.481505,Madison Blue Springs State Park - 8300 NE SR 6; Lee
-83.16722,30.40056,Suwannee River State Park - 3631 201st Path; Live Oak
-83.136111,30.126944,Peacock Springs State Park - 18081 185th Rd; Live Oak
-81.26389,29.78611,Butler Beach State Park - 292 Majorca Rd; St. Augustine
-81.269819,29.865167,Anastasia State Park - 300 Anastasia Park Rd; St. Augustine
-81.325371,29.927811,Fort Mose Historic State Park - 15 Fort Mose Trail; St Augustine
-81.24805,29.67611,Favor Dykes State Park - 1000 Faver Dykes Rd; St. Augustine
-82.384533,30.218637,Olustee Battlefield Historic State Park - Sanderson
-81.93694,29.93917,Camp Blanding State Wildlife Management Area - Starke
-82.6831817,30.3391148,Big Shoals State Park - 11330 SE CR 135; White Springs
-82.766944,30.331111,Stephen Foster Folk Culture Center State Park - 11016 Lillian Sanders Dr; White Springs
-81.275,29.3125,Relay State Wildlife Management Area - Bunnell
-81.141111,29.436111,Bulow Plantation Ruins Historic State Park - Bunnell
-81.3692321,29.1405373,De Leon Springs State Park - 601 Ponce Deleon Blvd; De Leon Springs
-81.10972,29.43361,Flagler Beach State Park - 219-221 Ocean Palm Dr; Flagler Beach
-81.109345,29.441692,North Peninsula State Park - 3100 S Ocean Shore Blvd; Flagler Beach
-81.20417,29.63528,Washington Oaks Gardens State Park - 6400 N Ocean Shore Blvd; Palm Coast
-81.1322811,29.3846995,Ormond Tomb State Park - 3268 Old Dixie Hwy; Ormond Beach
-81.13333,29.40917,Bulow Creek State Park - 3351 Old Dixie Hwy; Ormond Beach
-81.08139,29.33194,Tomoka State Park - 2099 N Beach St; Ormond Beach
-81.645,29.633889,Ravine Gardens State Park - 1600 Twigg St; Palatka
-81.624739,29.521218,Dunns Creek State Park - FL-15; Pomona Park
-81.91249,30.40472,Cary State Forest - Fire Tower Rd; Jacksonville
-81.487248,30.47375,Pumpkin Hill Creek Preserve State Park - Jacksonville
-81.557982,30.399814,Yellow Bluff Fort Historic State Park - 348 New Berlin Rd; Jacksonville
